123051033 56429
H 622915398 764811780
H 934008145 962117089
H 16598399 125015587
H 735406056 1160151846
Q 90938230 462652426
H 13638372 214479744
H 182069290 604385184
H 4660187 95596312
H 146962758 294601942
H 7703712 25668054
H 444899457 668076789
H 287908740 498820754
H 7683456 163190852
Q 834751554 839922504
Q 694341396 1039394901
H 883341880 972135472
Q 888974840 1023795965
H 71438177 184722257
H 703731552 709479477
H 128460072 137673912
H 174483266 404854070
H 175784570 613406436
H 215302968 438227608
H 120645720 202627642
Q 136572492 393062659
H 56401920 265790428
Q 10125472 242638009
Q 63059640 91949304
Q 386133027 407173515
H 105264032 296613812
H 30206867 543117062
Q 11478603 171290002
Q 356912535 427993685
Q 186434944 389488424
Q 507451701 517261221
H 871369345 908352757
H 281720241 357120561
H 294779408 338685293
H 197871080 835993832
H 4518318 25873074
H 354220152 1017131857
H 515264148 626005548
H 81325928 267893958
H 199527984 900750192
H 697305 234994593
H 927518475 1104496731
H 559796657 674333781
H 248486676 303197856
H 153624120 247906878
H 68138532 928720584
Q 191720277 423474602
H 577675827 1231546482
Q 385525728 450987390
H 337766622 1056396342
Q 526939875 1134480445
H 251966484 367930400
H 456370304 868927813
H 51094448 229771388
Q 257279085 257485197
H 712486505 1032750257
H 105824145 415861455
H 96407760 116450760
Q 202926992 697876502
H 139067447 455898983
H 445645408 897795908
Q 545707508 743011526
Q 5432370 76862120
H 67859253 464368743
Q 119882604 263558211
Q 7300755 502752101
H 262317984 306578938
H 754348296 824337206
H 547945136 614235367
H 590672610 796736087
H 109376150 110674850
Q 331194918 659137566
Q 728512160 884599322
Q 204746201 244355885
Q 17882040 800254968
H 45570980 288334576
Q 356779000 741837880
Q 336793644 1265894856
H 389017 72978591
H 25785696 44178148
Q 214081311 933267280
H 120395720 377800068
H 29659968 77825343
Q 106921727 566405160
H 252819420 285672996
Q 350832250 816889453
Q 485497584 931544418
Q 550876200 721330295
H 8090880 398735376
H 5714670 243559592
Q 171204766 1087965198
H 187249752 834137080
H 6605280 745701836
H 333468612 434366297
H 262486340 289132928
Q 377076375 538717225
Q 52320688 769185064
H 34425556 354332899
H 298102084 364875484
H 405672572 732068462
H 204418620 306515510
H 44562016 82527850
Q 121838775 139017475
Q 296642348 447396784
Q 66081428 199761035
H 216851208 294128232
H 74272796 631819931
H 78133675 781737343
Q 306510204 665802844
H 11132884 308349756
H 694407248 1102566188
Q 68007306 288737444
H 625825962 726845188
H 694455016 824953153
Q 65358912 482301490
Q 89139300 740705748
H 293085063 870283747
H 66459200 66821874
H 272759262 320707802
Q 20971440 214942041
H 904125161 908488489
Q 113944039 129294333
Q 390254940 491536875
Q 42371684 545870348
H 608967180 947165376
H 53892072 657683652
H 489772431 541470175
Q 146331009 477791809
H 4463100 139657337
Q 896400065 954287601
H 543225974 747006199
Q 94943596 744432421
H 301859460 332732705
Q 509878076 681240197
H 538722790 951372142
H 528718411 777467467
H 351814067 519463987
H 381610440 919010900
H 385406460 814751161
Q 286502337 366360228
H 40494495 99791667
H 818294049 1256598608
Q 809379278 892413806
H 64722780 169504478
Q 274345512 1016216520
Q 276026947 844825177
Q 80842832 323446148
H 140462952 361014492
H 11822800 64243735
Q 683529579 1299875540
Q 599208720 741402474
H 30839270 607225902
H 106687152 148785840
Q 180849417 306018615
H 206875881 230419601
H 386182608 501271101
H 591971328 912423238
H 68233671 340058163
H 161226324 165913710
H 49355514 259666050
H 628622568 1333492250
Q 52616535 156830130
H 144897116 277783376
Q 133850500 138112312
Q 240167599 307747662
Q 726436503 826807447
H 627125226 885605954
H 674939892 1662656552
Q 200357074 251993074
Q 1582947 27942245
H 339223950 698605684
H 360660093 620185965
H 329865795 394900371
Q 613574652 803806821
H 538230267 1231513659
Q 460048830 627266920
H 195690396 726910416
Q 50451375 79011137
H 152044390 379633302
Q 492259503 813484143
Q 80450550 342249672
H 146736794 921531094
Q 694780614 1638279918
H 396203992 951626392
H 511380282 512074605
Q 104681126 189860407
H 368942571 430282607
Q 825926268 1677048660
H 59885608 282649711
Q 484896321 878295777
H 35615968 97672858
Q 556624143 568574223
H 27059984 251790584
H 83594880 152954255
Q 361566848 656079896
H 32801421 258789729
H 17887660 143618434
H 775977335 846084226
Q 299869644 666817071
Q 49316816 55962046
H 282207057 859244193
H 263834500 294934220
Q 27391788 402455206
H 330564890 474042588
Q 466196160 482281036
H 419165450 511075970
H 337492251 568517209
H 186982754 992370659
Q 175400310 869756250
H 65583444 366915181
H 343550538 578619663
H 148374725 255579017
H 562669050 1245378168
Q 20802640 186065590
Q 83370560 151860960
Q 182862144 330151411
H 379042601 720416501
Q 91609072 459512288
Q 606430247 665561319
Q 641854070 652966337
H 415035874 939219694
H 562166054 642892293
H 250080660 266104990
H 89452704 113873986
H 153370624 309720384
H 56330160 723025048
H 23513068 325362668
H 9665433 37778427
H 676727662 1111676358
H 139174116 900298566
Q 75618641 413105969
H 193142718 801193902
Q 235050455 639041735
H 165249320 278880916
Q 207702696 787097018
H 495773540 863280350
Q 32108552 151386797
H 251125615 569276785
H 261988343 271001633
Q 146378039 167673775
Q 131464028 405342986
Q 401408388 659892780
Q 118062855 319458588
H 343015640 359851746
H 576247566 897632548
H 175408578 419756520
Q 348444650 503790314
H 387111390 451773789
H 183729343 591088105
H 63315279 448495175
H 252377008 1015092616
Q 39633783 160512378
H 82710407 82994194
Q 398214424 807989830
Q 560241404 950064354
H 191683569 232427109
H 433652752 559314172
H 32920600 546257443
H 613102490 623588468
H 161053070 309821460
H 451780515 793589411
H 198972600 269039998
H 112765224 297687647
H 65315262 345320490
H 63205882 113380461
H 605267729 614875209
Q 90572448 289666848
Q 6107398 40616440
H 575109756 973472238
Q 184421030 186828399
H 891186840 958666362
H 331130823 348613524
H 483721942 753848324
Q 82361856 117912272
Q 125699875 170919715
H 564843590 709139910
H 947192910 1290824619
H 131781672 139759317
H 31974093 363632805
H 849313984 1624657048
H 264571029 492560865
H 664399440 724196772
Q 107191812 142046835
H 4401 17251521
Q 412075455 1119501185
Q 414774674 416522134
H 533158400 536779625
H 67246230 831513318
H 86634495 130755327
Q 413157615 498328759
Q 196096032 199164156
H 446505982 826652482
H 76206470 87962774
Q 565823388 853701132
H 82293510 119526366
H 277830962 347246392
H 386177792 388616462
H 70988016 131096064
Q 145548278 167619758
H 30527894 51570396
H 160885272 256500792
H 526372750 528915202
H 605215375 1003519400
H 69693440 141317636
H 20414173 40090420
H 232842036 360652908
H 1639830 83842740
H 112351096 196093956
Q 106687882 216964282
H 437917472 475036892
H 259948372 438499052
H 543159582 837152670
Q 30762592 267795538
H 397609218 473243581
H 76596960 118013416
H 536439332 710608040
H 445296750 1025661073
H 113110657 729436741
H 128990628 272746692
H 184674336 223485918
Q 687042730 1445510968
Q 89498781 440880765
H 597200637 696510973
Q 5136576 232203171
Q 718922750 783717863
H 456177436 764699566
H 237712686 407570056
H 440335413 451856773
H 684594480 1035247426
Q 303609600 800920242
H 425218392 997317942
H 31367278 427505774
H 41495904 140824583
H 32932860 156605460
H 382584020 467688620
H 792525230 1320237485
Q 122900575 650262826
Q 178603772 209718548
H 101157771 135498219
Q 91832762 276403551
H 24790845 66005479
H 800936659 1598118964
H 4981064 268306880
Q 374943175 378204037
H 258459600 583511054
H 7290990 32589282
H 659109408 1008557661
H 72548914 817324952
Q 27462748 358375397
H 459463298 626240990
Q 186179655 202188513
Q 426070524 565690624
H 374379786 444854821
H 218589030 600405861
H 17554955 266635897
H 29122438 90893056
H 385070490 519055818
H 13257216 13983970
H 223477290 237676959
H 91225498 262749026
H 111803534 773669089
Q 27165253 326830157
H 57343460 455583605
H 60886 18999218
H 699864424 859953639
Q 433544826 714452826
Q 59022968 125628208
H 929230116 1608414116
H 512871204 1327372414
H 97819345 332772395
H 2882718 189759654
Q 109164510 203159346
Q 688603470 1147185922
H 440450805 675240339
H 956830859 1301453592
H 469444950 580271226
H 68720834 864895315
Q 450877299 625288605
Q 21636590 106541564
H 24408972 493501372
Q 906787860 1189111060
H 222357436 417467156
H 723233190 1055375560
Q 90986485 251931805
H 35768544 237050339
H 23565632 251409472
H 401868779 969461707
Q 350753788 877987884
H 157407120 176465656
Q 377757072 518924934
Q 749352582 1453236614
Q 643045984 961426528
H 673969428 1397288514
H 5019304 571106197
Q 147990270 392850767
H 189804879 1110667403
H 949121584 1363083839
H 425635952 456745304
Q 77210436 202712650
Q 319486725 444915281
H 363755448 864794088
H 31004544 204414472
H 151051950 157050030
H 143498520 186429332
H 21934845 669218105
Q 349751539 887665969
H 421045614 1150570094
H 361636890 427081546
H 111918816 363662424
Q 445139640 922903992
Q 580296024 1566234808
H 96875808 108324828
Q 446003488 474219500
Q 45178532 700421264
H 357312376 486916188
H 199901256 290288196
H 44567814 186266598
H 531987055 857582020
Q 54775944 97461270
Q 281152560 313224807
Q 272572419 367031371
Q 37340037 259771590
H 515187586 693089450
Q 277316410 334646245
H 379196205 870052389
H 214368960 574127996
Q 9003400 300946342
Q 517187160 1356567508
Q 77740047 159664367
H 160617666 400628997
H 768883641 1235897273
H 108083840 239567885
H 28627456 227251280
H 342272464 833367777
H 171822544 240821144
Q 90876533 123983277
H 926713830 1424582940
H 161382668 238360946
Q 103641795 129679155
Q 509668008 980891348
Q 18601560 195746290
H 61458330 375894270
H 58273018 505987415
H 716184600 807024983
H 2156583 119367313
Q 401551458 467141020
H 7893459 454865595
H 80387902 215885182
Q 10105643 27298753
H 564012460 918982900
Q 165326195 495964967
H 203119159 283640904
Q 220142571 270649398
Q 7019640 67385386
H 770951214 782850262
Q 138635913 782932566
H 114067765 502672936
H 120194884 158955494
H 515785575 974615559
H 381310560 622180032
Q 429341260 1374057679
Q 214251111 227092641
H 20887484 318892380
H 339340662 896920134
H 102868430 592626958
Q 44406648 231120938
H 365515506 553361682
Q 99419319 240687369
H 60737944 506887726
Q 106129737 696240225
H 125439825 330633021
H 616855416 931685796
H 123477552 165505150
Q 80033172 451675184
Q 486223380 499127635
H 132285150 143467230
H 197567291 410923346
H 620126897 986723349
H 145641780 328383756
Q 55878012 504014700
H 872715708 1565623276
H 103726278 254198958
H 108216516 136538220
Q 133749005 316675679
H 299680330 943772274
H 343336500 734803380
H 617343920 1292518420
Q 284594382 456434190
H 50277330 277355066
Q 424359635 425353235
H 88286310 160470350
H 276262530 905925392
Q 9668802 186544590
H 511388867 875360585
Q 336259245 449751179
H 438875373 790121196
H 440751185 713664389
H 957201804 1530467166
H 94336352 498750603
H 126548982 138647718
Q 655211634 675050882
Q 110014857 620667607
H 22886032 525578999
H 131522676 251597532
H 15669962 75135371
H 272668695 1129633625
H 43917804 52712409
H 283950575 330403050
Q 333343025 334276825
H 179020320 282088978
H 706678690 852180934
H 96683312 345654222
H 141728001 342400678
H 30638760 621114690
H 273344382 725126597
H 468412785 581987136
H 140093205 448482426
H 433694 212950894
H 320137044 1106429782
H 284878173 406425558
H 226447442 336722668
H 376240428 381353627
H 359231586 657690538
H 229637121 1085131176
Q 621604915 758240519
Q 183470668 226791616
H 167062985 180231101
H 23062512 317777842
H 344878632 426196395
H 318005145 396432357
H 413519038 507935710
H 12123818 614772788
H 831025 56825469
H 161139372 289295408
Q 383037862 429893650
H 4724776 241928596
H 80145674 83588038
H 238363209 327668679
Q 247720442 921538202
H 242478120 356397640
Q 769207516 1509203383
H 423287400 479119660
Q 81180198 667402744
H 533871078 534236224
Q 403063258 1213336978
H 306298563 596724843
H 220131399 311436374
H 4406961 179608169
Q 164868780 771146525
Q 305982754 611426893
Q 141640839 543365679
Q 425281562 550666298
H 517427552 990558578
H 52665741 1035956655
H 303548928 792442368
Q 332095168 336204754
Q 4932760 5144062
H 213614814 351213594
H 98546970 138218679
H 36272120 185128388
H 381864000 752295615
H 327967416 394836726
H 65829409 119102101
H 751817820 918699675
H 804259008 861263488
H 308798336 310003536
H 26304999 748441323
H 418222386 914177807
Q 21823112 343045664
H 106905282 699773754
Q 218670024 1069281408
H 440642592 749451977
Q 649607816 658855316
H 41303288 553209890
Q 316420937 537838235
H 49586760 117971830
H 263232519 273327899
H 560828206 931106896
H 13079052 588809360
H 556292394 613880874
H 835189194 1380172604
Q 724063546 828481561
H 75542082 1086342798
H 88369379 431568494
H 45492480 136241085
H 43992144 163646694
H 294444040 394419370
H 111850564 159263077
H 322270326 392478660
H 170780560 802906296
Q 78471690 150180856
H 232337400 375745222
Q 36359895 106084575
H 121658816 842008112
H 19888056 556854843
H 426077600 654158185
Q 255262628 269475239
H 227439104 800502980
Q 59639580 150676526
Q 5327106 23370859
Q 276992660 284217231
H 655336598 737265281
Q 265039745 290220827
H 77723247 79412207
Q 424195425 755604645
H 615647226 711310584
H 304540530 392385497
H 198768437 450224711
Q 1320272 769462452
Q 12345252 498466731
Q 102047142 106596519
H 7033964 254429069
H 449900196 1190839696
H 163728275 746708617
H 161449640 549604876
H 45026596 842395716
H 45925196 61173659
H 208423468 210204912
Q 228780832 268939054
H 423443065 1071806331
H 536673386 835846882
H 101094228 190435143
H 610428950 642446234
H 461359068 1273317068
H 530343 397080583
Q 284573380 618710755
H 5628425 429152387
H 67229915 375310883
H 14178822 76341942
Q 82354950 552362670
Q 570882200 925571800
H 286694976 720404601
H 9363318 849591618
Q 203945119 509366140
Q 9889620 640748045
H 119132632 126473680
H 545955195 755192787
H 213932102 267022054
H 340735242 426237442
H 326057760 444595305
H 272610115 584116221
Q 116180814 176391533
H 140712387 186147819
Q 380628922 468219274
H 47260246 386384986
Q 573798042 925260896
H 597906036 705351132
H 634453220 729246196
H 249684146 273028621
Q 86688250 315538725
H 3774310 711232438
Q 14080898 50238090
H 60097768 349809718
Q 229207268 828758519
Q 262293772 490039717
Q 99434400 687769995
H 149134958 182572016
H 92461631 258478209
Q 59996564 85098424
H 466645548 594737226
H 719884236 782369681
H 617194848 1175906688
H 568364256 613154870
H 58693200 70656795
Q 46344408 86731728
Q 301387200 598408218
H 636326988 689444850
H 50426619 833343621
Q 463328745 588991617
H 222936252 266472606
H 630333504 650878119
H 65187450 174763088
H 246080226 355417308
H 36216246 62788674
Q 451535305 592045959
Q 45536063 905821143
H 23135316 413511832
H 481544584 885533526
H 690198382 768088414
H 727150238 1168338580
Q 295029446 480499236
H 758310 293922896
H 126925650 171051474
Q 26584376 424590236
Q 407671979 720276695
Q 596625030 1440363516
H 312879792 454346352
H 172494448 268380721
H 786139734 1292285686
H 143852640 898802460
H 173687360 325139765
H 316034046 1154173296
H 556578666 844491291
H 81631176 888413524
H 150847260 608327070
Q 850683880 1192489960
Q 248050809 372812409
Q 11573100 414733124
H 534636804 694321614
Q 371298027 449676229
H 16803850 202864747
Q 106094343 158144263
Q 49563840 232057712
H 318446788 826996321
Q 324111975 793141110
H 610191197 1050310373
Q 212303040 485813664
H 31041600 238767180
Q 661816574 852531774
H 521822784 1295181966
Q 475883100 622043334
H 342409860 349096804
H 295879570 441364672
Q 67515840 152900480
H 45729655 238165890
H 148413846 757837479
Q 81987255 891789705
Q 249081456 438908808
Q 29115660 451796253
Q 196487550 410071598
Q 321584375 768584698
H 226630201 640118641
Q 576227480 582474701
Q 11938224 120316428
H 304242750 894344001
Q 254893158 382011623
H 58163560 129736551
H 207816408 217242162
Q 625033360 771182636
Q 303063291 1263445651
H 235088785 840722173
Q 265706700 697685352
H 341698920 404650670
